,A,2,3,4,5,6,7,8,9,10,
5,[97 1128 96 0],[146 1704 132 0],[135 1676 134 0],[150 1802 134 0],[145 1799 153 0],[121 1762 156 0],[155 1646 146 0],[160 1596 147 0],[151 1670 134 0],[545 6492 562 0],
6,[95 1144 96 0],[145 1621 130 0],[154 1630 130 0],[135 1684 126 0],[133 1734 141 0],[130 1615 144 0],[144 1687 149 0],[135 1664 129 0],[138 1763 153 0],[557 6604 513 0],
7,[196 2341 165 0],[275 3354 303 0],[271 3369 292 0],[310 3436 285 0],[315 3396 308 0],[313 3546 284 0],[315 3369 275 0],[332 3405 318 0],[289 3393 296 0],[1140 13159 1077 0],
8,[225 2549 229 0],[297 3567 293 0],[301 3541 311 0],[308 3547 412 0],[272 3539 433 0],[269 359 3594 0],[326 3690 309 0],[305 3767 323 0],[302 3649 302 0],[1120 13589 1159 0],
9,[336 3833 337 0],[469 4651 1396 0],[459 5482 618 0],[451 441 5614 0],[451 461 5518 0],[435 443 5630 0],[440 4952 945 0],[463 5430 454 0],[472 5662 446 0],[1750 20896 1668 0],
10,[353 4003 364 0],[439 459 5916 0],[457 451 5997 0],[472 452 6116 0],[461 461 5994 0],[425 465 5845 0],[464 432 5913 0],[464 472 5670 0],[500 498 6006 0],[1728 22381 1654 0],
11,[63 1151 60 0],[73 63 1769 0],[84 84 1705 0],[59 68 1449 0],[80 77 1472 0],[80 72 1131 0],[70 79 1629 0],[85 90 1747 0],[75 73 1803 0],[297 334 6768 0],
12,[784 10031 776 0],[1410 11705 2620 0],[2295 7600 5889 0],[3300 1193 10585 0],[1772 1127 12764 0],[1438 1082 12349 0],[1068 13022 1588 0],[1128 13027 1424 0],[1210 13399 1083 0],[4164 54168 4266 0],
13,[826 10582 809 0],[2347 1765 13246 0],[4585 3148 8888 0],[4888 1086 9247 0],[7383 1082 7324 0],[6234 1136 7426 0],[1186 10196 5662 0],[1175 13616 2541 0],[1234 15085 1336 0],[4398 59232 4460 0],
14,[732 9317 1467 0],[6181 1343 7251 0],[4996 1234 8728 0],[7836 1001 4360 0],[8102 1018 4450 0],[9508 945 2505 0],[1059 3700 10899 0],[1221 11410 3605 0],[1107 13650 1952 0],[4064 56206 4445 0],
15,[1137 5263 6325 0],[10273 1063 4173 0],[8175 1038 6138 0],[11003 1015 1815 0],[10465 996 1907 0],[10253 1017 1683 0],[1092 1109 14020 0],[1498 3416 12064 0],[1341 11609 4949 0],[4282 58752 5778 0],
16,[1195 1965 8746 0],[9271 943 3577 0],[10600 913 1944 0],[9600 931 1164 0],[10105 913 1338 0],[8476 864 1442 0],[927 919 12608 0],[996 1088 13523 0],[1979 3157 11470 0],[4466 18586 43182 0],
17,[4289 1333 6482 0],[12131 972 1025 0],[11983 926 971 0],[10050 977 928 0],[10135 958 941 0],[9959 884 967 0],[12583 982 947 0],[4490 946 10245 0],[6511 1326 9193 0],[58383 4003 6027 0],
18,[9240 606 611 0],[9675 781 815 0],[9334 883 786 0],[8235 798 729 0],[8421 807 782 0],[7283 808 818 0],[10443 897 828 0],[11167 863 829 0],[13083 929 928 0],[53073 3532 3566 0],
19,[8958 622 697 0],[9327 809 777 0],[9501 847 836 0],[6860 761 778 0],[7250 777 745 0],[6641 769 797 0],[10109 761 803 0],[11566 865 825 0],[12186 885 891 0],[53432 3525 3527 0],
20,[4138 229 230 0],[1290 212 237 0],[1135 212 202 0],[591 221 217 0],[431 228 212 0],[415 205 196 0],[2309 222 218 0],[3366 226 237 0],[4199 281 308 0],[25025 1347 1364 0],
21,[3134 262 0 0],[1369 291 0 0],[1155 266 0 0],[476 280 0 0],[425 258 0 0],[467 239 0 0],[2231 329 0 0],[3276 346 0 0],[4402 388 0 0],[18874 1684 0 0],
A-2,[112 1135 96 0],[135 1687 113 0],[147 1714 160 0],[164 160 1685 0],[160 1372 482 0],[147 143 1617 0],[139 1831 142 0],[153 1702 153 0],[153 1742 146 0],[543 6595 528 0],
A-3,[89 1124 99 0],[165 1843 174 0],[130 1695 188 0],[137 1799 168 0],[136 1721 161 0],[174 1475 355 0],[163 1810 148 0],[173 1870 151 0],[129 1888 162 0],[575 7077 567 0],
A-4,[109 1196 120 0],[163 1840 212 0],[155 1782 287 0],[160 1768 160 0],[162 1462 485 0],[145 130 1688 0],[155 1882 147 0],[165 2025 152 0],[171 2095 160 0],[631 7451 643 0],
A-5,[104 1394 119 0],[180 2199 165 0],[173 2135 175 0],[161 193 1991 0],[163 1979 136 0],[156 181 1743 0],[147 2203 167 0],[172 2181 166 0],[171 2135 171 0],[618 8238 615 0],
A-6,[108 1589 114 0],[165 2267 355 0],[196 2310 195 0],[147 169 2220 0],[162 152 2261 0],[145 167 1812 0],[180 2495 195 0],[177 2357 194 0],[158 2410 169 0],[743 9019 629 0],
A-7,[626 1237 130 0],[329 186 2580 0],[2606 181 288 0],[259 180 2238 0],[2274 189 224 0],[2071 186 187 0],[2398 174 391 0],[2709 184 198 0],[187 2671 220 0],[700 10280 732 0],
A-8,[1945 110 127 0],[2819 196 194 0],[2819 188 175 0],[2333 191 185 0],[152 172 2503 0],[1937 160 167 0],[2813 186 186 0],[2709 176 192 0],[2954 207 197 0],[1078 10709 740 0],
A-9,[1967 127 117 0],[2963 178 192 0],[2891 166 218 0],[1971 179 198 0],[2142 178 178 0],[1677 182 180 0],[2687 193 175 0],[2829 219 214 0],[3038 190 215 0],[12465 787 724 0],
A-10,[1137 58 64 0],[1188 91 101 0],[1170 75 95 0],[860 94 84 0],[578 74 86 0],[69 90 225 0],[1265 95 103 0],[1284 107 88 0],[1458 102 103 0],[7775 445 447 0],
A-A,[30 27 41 1049],[48 52 49 1608],[49 45 214 1393],[48 60 103 1686],[56 45 685 136],[53 45 681 101],[54 54 49 1623],[53 39 50 1704],[46 62 53 1759],[192 197 190 6593],
2-2,[30 30 34 1165],[41 45 51 1495],[49 42 51 1780],[40 52 84 1658],[55 48 42 1877],[51 64 80 1788],[57 82 52 1766],[48 782 58 93],[40 764 47 89],[175 173 195 6344],
3-3,[36 485 37 70],[60 57 56 1676],[36 48 36 1463],[46 57 113 1737],[48 70 68 1814],[47 55 66 1732],[52 686 56 112],[45 82 50 1613],[49 63 70 1756],[210 185 191 6253],
4-4,[42 473 32 39],[55 688 47 112],[52 703 104 119],[39 43 53 1552],[49 639 110 112],[56 663 60 160],[38 685 53 83],[49 746 49 115],[42 53 46 1602],[199 186 190 6132],
5-5,[39 515 62 83],[40 44 758 100],[41 50 736 98],[44 719 44 96],[34 40 626 100],[48 61 772 117],[35 62 735 88],[58 717 52 96],[47 67 708 136],[175 2608 196 383],
6-6,[36 35 39 1220],[56 54 60 1701],[44 62 53 1789],[50 50 46 1820],[56 53 111 1683],[48 39 53 1544],[54 62 41 1693],[60 37 54 1617],[61 50 52 1660],[180 188 177 6171],
7-7,[30 35 46 1138],[59 50 54 1716],[55 55 60 1732],[46 58 50 1738],[48 58 44 1801],[43 52 57 1642],[46 52 43 1501],[51 45 60 1699],[51 59 55 1689],[216 187 193 6372],
8-8,[35 35 30 1114],[40 46 47 1753],[59 65 57 1676],[59 46 58 1722],[48 36 37 1685],[57 46 44 1734],[46 49 54 1779],[44 29 69 1384],[63 51 47 1659],[176 174 180 6417],
9-9,[33 39 38 1072],[49 55 54 1763],[56 49 49 1794],[741 51 41 138],[109 52 59 1663],[662 40 41 102],[733 48 46 92],[49 53 50 1697],[52 49 42 1489],[197 182 180 6307],
10-10,[8333 612 622 1389],[12332 920 855 1792],[12048 821 871 1827],[12263 883 916 1941],[12334 856 878 1951],[12189 879 843 1894],[12527 896 894 1840],[12414 892 871 1901],[12158 878 859 1839],[43338 3157 3226 6596],
